"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"AT5G24300"	-1.03371033600564	5.17529948242279	-5.75343899635029	1.09341829983325e-05	0.00103671002217969	3.39244532186579
"AT3G07160"	0.40430160389747	7.61291541848692	5.75211651406904	1.09670936881437e-05	0.00103671002217969	3.32973556903982
"AT3G05840"	-0.433874758909063	7.41838729376545	-5.7498654883025	1.10233445398897e-05	0.00103727819369181	3.32426812648707
"AT1G67325"	-0.375867402091006	5.04361613184468	-5.74459858693995	1.11561132736009e-05	0.00103727819369181	3.38566247073036
"AT3G27820"	-0.780825859220633	6.81824780144266	-5.7431471769412	1.11929868563542e-05	0.00103727819369181	3.31102312739398
"AT5G25754"	0.633322638432997	4.681743253798	5.74192314307734	1.12241806067078e-05	0.00103727819369181	3.40370398404305
"AT3G11830"	0.867246249615512	7.87891428498101	5.74046213850773	1.12615296687184e-05	0.00103727819369181	3.30444327761334
"AT2G22400"	1.03091969454949	6.18274579979924	5.74019608481937	1.12683447037678e-05	0.00103727819369181	3.3160627285452
"AT1G73480"	-1.34570886571787	3.86666764988211	-5.73207469828356	1.14784153748327e-05	0.00104582505485342	3.44171518644989
"AT2G25060"	1.40272480182697	4.35140073790121	5.7318140263242	1.14852238662654e-05	0.00104582505485342	3.40634283422101
"AT4G10040"	-0.788523961103955	5.51054736297458	-5.73086565986331	1.1510029066698e-05	0.00104582505485342	3.31719255032921
"AT1G53560"	-1.04256015930213	4.55276625090106	-5.71931251010986	1.18166397625043e-05	0.00106675435251701	3.36687253951231
"AT3G54360"	-0.734172588525413	6.02283717751502	-5.71838623653376	1.1841580573481e-05	0.00106675435251701	3.27175621607858
"AT1G59700"	-1.43082489206383	3.56087013011163	-5.71455794119976	1.1945232609668e-05	0.00107151278047575	3.416423413058
"AT5G17010"	-0.858217814605995	5.5935367247884	-5.71227064620017	1.20076033143041e-05	0.00107166857686372	3.27278507622604
"AT3G03680"	1.15202021109778	4.83285674409847	5.71077212141229	1.20486457645495e-05	0.00107166857686372	3.32822094341031
"AT1G15080"	1.47695771887771	1.92025372631066	5.70014323937791	1.23438965909447e-05	0.00108288427330503	3.30276886778084
"AT3G01850"	-0.538356396461611	4.11043995575183	-5.69979743606773	1.23536254935598e-05	0.00108288427330503	3.34873427846877
"ENSRNA049493837"	0.966758563141686	5.14171991319871	5.69890947247583	1.23786435220741e-05	0.00108288427330503	3.28796694548133
"AT4G02830"	-1.52486444832655	3.76740206552596	-5.69885345846815	1.23802234282027e-05	0.00108288427330503	3.37468381641067
"AT1G34355"	1.30842660788421	4.01178650228405	5.69204140746092	1.25739041461571e-05	0.00109120784681003	3.34184166742186
"AT3G59710"	-1.86157770484793	1.20853116344756	-5.69186662813697	1.25789139836261e-05	0.00109120784681003	3.09557598646922
"AT5G66230"	1.27637034109541	4.43954632654509	5.68710699963279	1.27161291166923e-05	0.00109842128412558	3.29674779362282
"AT2G43800"	1.08985135186915	5.01672134806452	5.68280641486064	1.28414242963086e-05	0.00109842128412558	3.2453216230622
"AT4G12330"	-1.99725105201407	4.46209196596212	-5.68207248306375	1.28629325501547e-05	0.00109842128412558	3.30496146321033
"AT5G03870"	1.39075041550325	3.49931791664114	5.68181468872541	1.28704960711109e-05	0.00109842128412558	3.34139524336087
"AT4G15248"	1.76896352208101	2.14527788056233	5.67411337811971	1.30985534909432e-05	0.00111337704673017	3.24355489322559
"AT2G31360"	1.03220818355349	6.44811450669175	5.66851575617575	1.32668998830381e-05	0.00111684142470624	3.14844027949463
"AT1G28390"	1.1846011356675	4.27132605200811	5.66802857525767	1.32816557336414e-05	0.00111684142470624	3.27650060815796
"AT5G22480"	0.68719614892651	5.0481866719502	5.66748121954068	1.32982541556578e-05	0.00111684142470624	3.20749648794725
"AT1G03820"	1.95176852325649	3.96250094837948	5.6546525237843	1.36934033870307e-05	0.00114093797802202	3.25363311172406
"AT2G23380"	0.688572162158657	5.487215790284	5.65465196990055	1.36934207039645e-05	0.00114093797802202	3.1515390284324
"AT1G04050"	0.833779317218432	3.08286425160504	5.64531982958741	1.3988381718359e-05	0.00115865144405791	3.27472488610917
"AT5G04950"	-1.83246798650462	7.17716383310685	-5.64445805157543	1.40159448877973e-05	0.00115865144405791	3.0898861475118
"AT5G10400"	1.00396997801947	5.64700539740746	5.63548712433885	1.43061841688064e-05	0.00117113569474984	3.10304325816669
"AT1G21440"	1.58855434835652	6.50267692423691	5.63426984976825	1.43460368519814e-05	0.00117113569474984	3.07364709037542
"AT1G13430"	-1.22154644685688	2.79624650155114	-5.63417441139057	1.43491662196151e-05	0.00117113569474984	3.24484301166739
"AT5G49945"	0.829465142247845	4.81183191934439	5.63295562069517	1.43891909364425e-05	0.00117113569474984	3.1480454091139
"AT2G36200"	1.05931642941233	5.01112613477186	5.62876276287162	1.45277551917019e-05	0.00117786569015799	3.11931808430614
"AT1G03850"	-1.47372411900469	6.16522652521403	-5.61918634217321	1.48493621115152e-05	0.0011993277904626	3.05133215669382
"AT2G15128"	1.42418498854295	1.41963807414411	5.60892798650061	1.52019359282414e-05	0.00122311759300508	3.07153132658534
"AT5G63120"	0.558245207501082	4.55761627825944	5.59791314030662	1.55900272775098e-05	0.00124957328901105	3.07952385195133
"AT4G25480"	4.29668482901923	-1.11835128326289	5.59166726682817	1.58145661634103e-05	0.00126276914668443	1.12175344794141
"AT4G05190"	1.13524582291535	5.2331466335051	5.58751634325617	1.59656136099784e-05	0.00127001937697489	3.00906590521851
"AT2G42200"	2.08084171546235	-0.555008189388772	5.58346452503287	1.61144739552794e-05	0.00127612270513797	2.03296337202552
"AT5G65170"	-1.25907866080697	3.76162471348775	-5.58214076930633	1.61634137700112e-05	0.00127612270513797	3.09719778131467
"AT2G33410"	0.684664608660505	6.55864775595158	5.57224393723414	1.65341397723448e-05	0.00128919760778037	2.92731750049341
"AT1G22065"	1.16285115102043	3.88087214759132	5.57091269463391	1.65846642789466e-05	0.00128919760778037	3.07472813406013
"AT4G27230"	0.625790879201735	5.35763058599912	5.56977998004105	1.66277780297528e-05	0.00128919760778037	2.96612620991155
"AT1G10900"	-0.503826038310076	6.1363954889667	-5.56743765164479	1.67172953833469e-05	0.00128919760778037	2.92231158189703
"AT5G02790"	-0.869452281079163	5.1150446065392	-5.56665668818112	1.67472507722438e-05	0.00128919760778037	2.97301124059333
"AT5G16930"	1.11044701749153	4.21487192093635	5.56619352705624	1.67650420774086e-05	0.00128919760778037	3.04415633407686
"AT1G10950"	0.422753722350121	7.79275045518779	5.56495264345063	1.6812802907289e-05	0.00128919760778037	2.90629669292404
"AT5G63810"	0.911205429916958	4.97358842513064	5.56481057212315	1.68182799876471e-05	0.00128919760778037	2.98541355209558
"AT1G20696"	0.612748566340786	6.93830512283945	5.56115357935866	1.69598908831398e-05	0.00129534239063981	2.89747009357934
"AT4G21580"	-0.716177345017257	6.21139726739793	-5.55579191140799	1.71697137288251e-05	0.00130663381012142	2.89382537838669
"AT1G07650"	-0.682706763859682	5.2027896711324	-5.54852952127405	1.74581469444026e-05	0.00132380481146765	2.93022442669395
"AT1G78860"	1.3363761941136	4.26113214425391	5.53705747851842	1.79238727050214e-05	0.00134601862471568	2.97955212585436
"AT3G23800"	-1.00828187264536	5.74233286802339	-5.53513927867249	1.80029722144103e-05	0.00134601862471568	2.8677592343227
"AT3G19820"	0.638396235989537	9.26668300519719	5.53434028580452	1.80360246354811e-05	0.00134601862471568	2.84581774936092
"AT3G15550"	1.32790820354745	4.44825318268822	5.53113140699556	1.81693925564353e-05	0.00134601862471568	2.94654270882394
"AT1G73020"	0.76263864553449	3.87308112323029	5.53100585328876	1.81746312279975e-05	0.00134601862471568	2.98644253595487
"AT3G08680"	0.514686380410025	6.32834003716416	5.53041286376895	1.81993942628772e-05	0.00134601862471568	2.83538895021406
"AT3G11964"	0.986476026914037	6.61725562845742	5.5288943952172	1.8262961887584e-05	0.00134601862471568	2.82767923027278
"AT5G47870"	-0.584308018869436	5.08318523258193	-5.52766479461845	1.83146024441003e-05	0.00134601862471568	2.88457600859214
"AT1G67760"	1.55818880422905	1.83626596120806	5.52739922330879	1.83257753934251e-05	0.00134601862471568	2.96342786048737
"AT1G07510"	-0.446979645055661	6.09207310750648	-5.52215015977169	1.85480421111339e-05	0.0013566421112417	2.8205137351255
"AT5G45700"	1.48282587519957	3.18204513255156	5.51997200804412	1.86410787950293e-05	0.0013566421112417	3.00239088552772
"AT5G54300"	-1.30778970153468	5.37874404637574	-5.5181088933005	1.8721036484393e-05	0.0013566421112417	2.86946376250969
"AT4G33400"	0.993041480730656	5.07979762837505	5.51795075154838	1.87278393914296e-05	0.0013566421112417	2.86992542234969
"AT5G41590"	1.09186475604792	2.42061646933466	5.51345957083757	1.89220954731193e-05	0.00136121862061322	2.98944306210729
"AT1G01300"	0.828478065334821	6.29753096481253	5.51250324976689	1.89637235217361e-05	0.00136121862061322	2.79605595167147
"AT2G39870"	0.587668131856979	5.05082701907258	5.5120212993196	1.89847378776228e-05	0.00136121862061322	2.85723718820124
"AT3G17360"	1.07861210669494	4.75367460313754	5.50929624410134	1.91040049943399e-05	0.00136512686535825	2.86557737063143
"AT3G50290"	-1.58602099567918	1.08032334177853	-5.49935861425605	1.95454516146228e-05	0.0013887455219195	2.69557789533721
"AT1G12010"	1.55993795077768	4.60532226794283	5.49889515276694	1.9566291271826e-05	0.0013887455219195	2.87985903596203
"AT5G47750"	0.553539105614953	6.08984610730697	5.49719717714402	1.9642834780944e-05	0.00138898269180558	2.76799831535262
"AT5G56530"	0.933728122639335	5.41420555558078	5.49450193074736	1.9764961646583e-05	0.00138898269180558	2.7932593417812
"AT2G27550"	1.43122705015857	5.51179207104234	5.49445036188812	1.97673058606107e-05	0.00138898269180558	2.7864578674975
"AT4G28430"	1.34771713897029	2.37960254719683	5.48620498011887	2.01457917564304e-05	0.00140637668081036	2.9270701565559
"AT1G07790"	0.910226323232502	5.69264599818525	5.48615128155493	2.01482807212869e-05	0.00140637668081036	2.75981925316786
"AT3G25290"	0.66501085286283	5.68419871124427	5.48067767353495	2.04036369122041e-05	0.00141272941360681	2.74704728718287
"AT5G40820"	0.637200584881552	4.05010166440653	5.47978586987535	2.04455528837752e-05	0.00141272941360681	2.86078219305281
"AT4G02850"	1.57011840453028	3.59330457832889	5.47839999664533	2.0510864964497e-05	0.00141272941360681	2.87708277737309
"AT5G23020"	1.79856578894138	7.54090017292718	5.47740403152396	2.0557933072522e-05	0.00141272941360681	2.7088963345174
"AT1G56120"	1.5834790857031	1.51010570405422	5.47661868272186	2.05951252950059e-05	0.00141272941360681	2.77248798729186
"AT3G19740"	0.531492145562604	5.96663885775906	5.47564361607976	2.0641397504312e-05	0.00141272941360681	2.71907991114986
"AT2G30490"	-0.67343141127272	9.73430797551012	-5.47044563187124	2.0889863458164e-05	0.00142128783567709	2.70698212645617
"AT3G06450"	0.682651079776904	5.19912863154958	5.46966845928388	2.09272736248026e-05	0.00142128783567709	2.74611700103842
"AT5G64080"	1.39823833382517	3.09120432402106	5.46775183369081	2.10198247498347e-05	0.00142128783567709	2.89023284387057
"AT2G28620"	0.943853162033909	5.23194483765905	5.467414881358	2.10361387443668e-05	0.00142128783567709	2.73522701785289
"AT5G56870"	-1.39067156626138	8.09627978446611	-5.46438399565139	2.11834641675437e-05	0.00142666908834448	2.67920610451552
"AT2G41080"	0.634827115680631	2.84923032930539	5.46179504107366	2.1310140343261e-05	0.00143062980393612	2.87938893018581
"AT3G51720"	1.2847911085063	5.44168960227249	5.45901086069869	2.14472301597749e-05	0.00143526225958113	2.71331972296488
"AT5G24530"	-1.33781180411769	5.77716782440513	-5.454411556978	2.16756653445858e-05	0.00144595894134136	2.69459332559962
"AT3G04570"	0.440418984077258	5.9546796999936	5.45211389277293	2.17907109759696e-05	0.00144904790969539	2.66710661245582
"AT5G45750"	0.623866392176047	5.37212960461152	5.44909332797293	2.19428996146598e-05	0.00145390193598326	2.68960604814804
"AT1G04820"	0.499916622653126	8.97196633919596	5.44793304436486	2.20016469439592e-05	0.00145390193598326	2.64694503796781
"AT2G34680"	0.570999733059026	7.56876316401341	5.44377363530556	2.22135652617849e-05	0.00146331861162008	2.62988104989579
"AT2G47980"	0.37045760961573	6.68995064107639	5.44030814644739	2.23917159147766e-05	0.00146498706427675	2.62298579620609
"AT1G60010"	-1.14160557822347	4.16571836675359	-5.44021287148769	2.23966342218303e-05	0.00146498706427675	2.78126859564666
"AT3G01420"	-1.5640101561704	9.71703209752861	-5.43903025199192	2.24577753567402e-05	0.00146498706427675	2.63683789234934
"AT2G22450"	1.18832905575425	3.49019467153204	5.43789015578931	2.25168789765497e-05	0.00146498706427675	2.81122188884332
"AT5G12250"	0.492727422769518	8.1128151929741	5.42657307864307	2.3112227328124e-05	0.00149616405178928	2.59234144056444
"AT1G55500"	0.83354455838411	5.26540428787675	5.42608949692861	2.31380209147678e-05	0.00149616405178928	2.64243188695404
"AT1G33680"	0.46048126043864	6.32738544577351	5.42216962043101	2.3348186538238e-05	0.0015051369181225	2.58898253011117
"AT5G24390"	0.804657679291078	3.25638258922312	5.42029040557396	2.34496296339764e-05	0.00150612562132808	2.77950202402997
"AT5G04590"	0.582476116753734	8.71625500578905	5.41924198887256	2.35064198015625e-05	0.00150612562132808	2.58032620824678
"AT5G60150"	1.26731882467858	3.5121927690134	5.41448573993115	2.37658181400491e-05	0.00150881075809742	2.75462637550585
"AT3G14980"	0.68626035054587	4.45606209525658	5.4144632093482	2.37670538337169e-05	0.00150881075809742	2.68763850624726
"AT4G34980"	0.718988699894507	6.23458724585927	5.41423520517722	2.37795624426249e-05	0.00150881075809742	2.57273227852475
"AT4G30100"	-0.486825334619152	7.1414785802533	-5.41323291133327	2.38346291483132e-05	0.00150881075809742	2.55951851080776
"AT1G55520"	-0.491109537246659	4.9560882007291	-5.41056499770411	2.39818397469649e-05	0.00151358437684437	2.63375127983243
"AT3G03190"	2.1818086222913	3.21389224707733	5.40289220512709	2.44103909993943e-05	0.00153511133581626	2.75000279515676
"AT1G61795"	-1.09294555703449	3.88165753704972	-5.40101427454538	2.45164622379395e-05	0.00153511133581626	2.70229722829176
"AT3G13277"	-1.02310073357181	2.61867418839778	-5.40057412727448	2.45413908999088e-05	0.00153511133581626	2.74518912880032
"AT5G14200"	1.65717586217335	8.263775452883	5.39717414423302	2.47348276656208e-05	0.0015408955323992	2.52865078915863
"AT1G09780"	0.501016833001435	8.43116688760615	5.39638307901829	2.47800562373496e-05	0.0015408955323992	2.5253259672757
"AT5G55730"	0.993606310601263	5.35451251578268	5.3944062548567	2.4893448121572e-05	0.00154116496924568	2.57793035857117
"AT5G07810"	0.879970195153848	3.86843325733443	5.39376038835763	2.49306097966213e-05	0.00154116496924568	2.67788404121698
"AT1G69295"	0.606893631982167	6.06982203198781	5.3915387572861	2.50588691097143e-05	0.00154456421296133	2.52558220060127
"AT3G50170"	2.80576536006317	-1.52219104943939	5.3897355411414	2.51634661903087e-05	0.00154648940901372	0.924150107783994
"AT5G16250"	1.08219052770503	5.66768898813685	5.38785523472756	2.52730083380932e-05	0.00154870644118316	2.53752102982473
"AT5G59970"	0.859388546956558	5.66000432697528	5.38638026272248	2.53592763073063e-05	0.00154948853495077	2.5357397475932
"AT5G54810"	0.58651180907791	7.15393207557338	5.38288479243731	2.55649177576066e-05	0.0015575389200299	2.49018990993466
"AT2G44480"	1.22023517816756	2.95926173911528	5.38129664937603	2.56589095440982e-05	0.00155876026855789	2.70513789813653
"AT5G49560"	0.911205633324615	3.14657106528771	5.37487317674664	2.60426751674733e-05	0.00157458460497407	2.68499772902934
"AT3G46030"	0.474938954573171	7.24495477860321	5.37352479554759	2.61239722349815e-05	0.00157458460497407	2.46866253699824
"AT4G39630"	1.07211933456724	2.67158096541282	5.37009250213739	2.63320807730027e-05	0.00157458460497407	2.68057364135398
"AT2G28740"	0.732550653549096	5.73240905925832	5.3695966276843	2.63622860596127e-05	0.00157458460497407	2.49107819057752
"AT4G28950"	1.53274480576287	2.02462606780001	5.3695635835339	2.63643001364093e-05	0.00157458460497407	2.64155238802386
"AT5G23910"	1.13308388191696	3.79717293126843	5.36918353233333	2.63874759302426e-05	0.00157458460497407	2.63096844719992
"AT4G30020"	0.844517498086478	5.94331577964183	5.368286412835	2.64422651878948e-05	0.00157458460497407	2.47521463747809
"AT2G44670"	0.538689437730654	6.5965042221504	5.36636846347371	2.65597876531089e-05	0.0015753526402369	2.45714847960566
"AT1G50500"	0.439787032114777	6.00993645154609	5.36297388439765	2.67690952824129e-05	0.0015753526402369	2.46082375211711
"AT1G07890"	-0.528407606132921	9.7315676389309	-5.36184962200237	2.68387860046716e-05	0.0015753526402369	2.45980446622391
"AT2G06990"	0.532640706370429	5.77878270549423	5.36117805831786	2.68805029152803e-05	0.0015753526402369	2.46622228640051
"AT3G23570"	1.04941471240648	4.88967109829002	5.36070060506694	2.69102019937106e-05	0.0015753526402369	2.52115297881215
"AT5G66460"	1.23852770416204	4.1880009360783	5.3599688388812	2.69557849481225e-05	0.0015753526402369	2.58153791405986
"AT3G02640"	1.17867323256087	4.91521284654929	5.35960805617118	2.69782876245504e-05	0.0015753526402369	2.52314574537587
"AT5G56120"	1.26877797722951	3.78425568408386	5.3568766906832	2.71492692219407e-05	0.00158095744529975	2.60834092297955
"AT4G20940"	1.26656005124549	4.08836152517712	5.35457009170089	2.7294519313763e-05	0.00158503709954304	2.59007662580587
"AT3G27120"	0.831086724554733	2.74085964017657	5.34184994812403	2.81098500172052e-05	0.00162026121738483	2.61936935375679
"AT1G16400"	2.03441281172151	6.46065109717956	5.34178985388654	2.81137601608095e-05	0.00162026121738483	2.41244902401384
"AT2G04215"	1.87972271376156	1.16969654138609	5.34151470824766	2.81316700931143e-05	0.00162026121738483	2.40376842795792
"AT2G37750"	-1.16368155299609	5.78936544801521	-5.33843786876908	2.83327419032786e-05	0.00162480496450825	2.43266551149363
"AT5G37130"	0.450625120886556	5.24522929126257	5.33795063313511	2.83647166479619e-05	0.00162480496450825	2.44500148845491
"AT3G06630"	1.25183618994273	1.46035882872653	5.33331909673213	2.86704995071983e-05	0.00163787026995051	2.47875800775899
